 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
443,187017,47,59,1331,105841,570,0,28.31914894,110.239878,2896,0,1793.915254,859.8629459,573060.2031,566.7933931,1781.114286,6618.313557,43931,1,187017,4065.586957,9666.148187,43981,1,164002,2827.62069,8327.138684,44014,1,0,0,0,0,1188,1896,251.3140517,315.4793415,0,2896,1001.607477,1090.288864,1188729.807,0,0,0,1,0,0,0,0,1,1011.056604,28.31914894,1793.915254,1188,0,0,0,0,0,0,47,1331,59,105841,29200,61,31,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,192369,46,54,1325,108737,570,0,28.80434783,111.4072847,4344,0,2013.648148,1099.877783,572140.0018,519.8342768,1943.121212,7201.336118,50442,1,192369,4274.866667,10335.00602,50609,1,169271,3193.792453,9239.84049,50442,2,0,0,0,0,1168,1736,239.1237673,280.7105095,0,4344,1089.722772,1279.583636,1637334.282,0,0,0,1,0,0,0,0,1,1100.62,28.80434783,2013.648148,1168,0,0,0,0,0,0,46,1325,54,108737,29200,61,30,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,217483,42,54,1313,98601,570,0,31.26190476,116.4063655,4344,0,1825.944444,935.8968339,459410.6206,441.4138117,2289.294737,8310.93102,62394,1,217483,5304.463415,13738.53735,75409,1,194110,3662.45283,11101.5403,62821,2,0,0,0,0,1064,1736,193.1185426,248.2952691,0,4344,1030.041237,1137.174293,1293165.373,0,0,0,1,0,0,0,0,1,1040.770833,31.26190476,1825.944444,1064,0,0,0,0,0,0,42,1313,54,98601,29200,61,28,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,168340,73,101,1439,215903,570,0,19.71232877,88.8979564,4344,0,2137.653465,948.7223454,1291089.462,1033.622431,973.0635838,3967.35241,23427,1,168192,2336.0,6045.296617,24056,3,145413,1454.13,5473.535798,35788,1,0,0,0,0,1804,3240,433.6461922,599.9762386,0,4344,1241.954286,1273.518404,1621849.124,0,0,0,1,0,0,0,0,1,1249.091954,19.71232877,2137.653465,1804,0,0,0,0,0,0,73,1439,101,215903,29200,61,49,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,142220,48,62,1331,110185,570,0,27.72916667,109.1373797,2896,0,1777.177419,799.9110919,784109.1267,773.4495851,1304.770642,4997.489597,23245,1,142119,3023.808511,7414.409662,23795,2,119149,1953.262295,6016.970974,24041,1,0,0,0,0,1220,1992,337.5052735,435.9443116,0,2896,1004.648649,1059.210432,1121926.739,0,0,0,1,0,0,0,0,1,1013.781818,27.72916667,1777.177419,1220,0,0,0,0,0,0,48,1331,62,110185,29200,61,31,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,141481,43,53,1307,98601,570,0,30.39534884,115.145072,4344,0,1860.396226,994.3367395,706158.4241,678.5363406,1489.273684,5362.506391,23239,0,141481,3368.595238,7826.549441,23853,1,118458,2278.038462,6511.894158,23796,1,0,0,0,0,1108,1704,303.9277359,374.6086047,0,4344,1029.979381,1175.013369,1380656.416,0,0,0,1,0,0,0,0,1,1040.708333,30.39534884,1860.396226,1108,0,0,0,0,0,0,43,1307,53,98601,29200,61,27,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,20070172,44,47,3594,58459,1293,0,81.68181818,286.4935384,2896,0,1243.808511,711.5457344,3091.802103,4.534091686,223001.9111,1224928.721,9963998,6,15100000,350241.3721,1608085.184,9963998,48,20000000,434351.7609,1719659.997,10100000,49,0,0,0,0,1416,1512,2.192308068,2.341783618,0,2896,674.4891304,798.1458389,637036.7801,0,0,0,1,0,0,0,0,1,681.9010989,81.68181818,1243.808511,1416,0,0,0,0,0,0,44,3594,47,58459,29200,39,4,32,5096381.0,0.0,5096381,5096381,9963998.0,0.0,9963998,9963998,BENIGN
80,20218245,23,23,3033,17612,822,0,131.8695652,261.1374254,1448,0,765.7391304,680.7419894,1021.107421,2.275172746,449294.3333,1673565.203,10100000,34,15300000,696268.3182,2168181.592,10100000,193,20100000,914626.4091,2362700.556,10200000,199,0,0,0,0,744,744,1.137586373,1.137586373,0,1448,439.2553191,599.1476724,358977.9334,0,0,0,1,0,0,0,0,1,448.8043478,131.8695652,765.7391304,744,0,0,0,0,0,0,23,3033,23,17612,29200,36,5,32,5257907.0,0.0,5257907,5257907,10100000.0,0.0,10100000,10100000,BENIGN
80,15380456,7,7,1132,475,572,0,161.7142857,276.2014448,238,0,67.85714286,115.8884932,104.4832481,0.910246094,1183112.0,2959563.176,9959991,28,10400000,1730975.667,4032069.74,9959991,180,15300000,2548155.667,4170181.522,10100000,21450,0,0,0,0,232,232,0.455123047,0.455123047,0,572,107.1333333,203.7915134,41530.98095,0,0,0,1,0,0,0,0,1,114.7857143,161.7142857,67.85714286,232,0,0,0,0,0,0,7,1132,7,475,29200,31,2,32,425863.0,0.0,425863,425863,9959991.0,0.0,9959991,9959991,BENIGN
80,15377413,7,7,1133,475,568,0,161.8571429,276.4250523,238,0,67.85714286,115.8884932,104.5689545,0.910426221,1182877.923,2959494.704,9959986,26,10400000,1730934.167,4032106.345,9959986,310,15300000,2548508.5,4170170.497,10100000,34390,0,0,0,0,232,232,0.45521311,0.45521311,0,568,107.2,203.9405376,41591.74286,0,0,0,1,0,0,0,0,1,114.8571429,161.8571429,67.85714286,232,0,0,0,0,0,0,7,1133,7,475,29200,31,2,32,425619.0,0.0,425619,425619,9959986.0,0.0,9959986,9959986,BENIGN
80,15415349,7,7,1116,475,562,0,159.4285714,272.2859142,238,0,67.85714286,115.8884932,103.2088213,0.908185731,1185796.077,2962316.805,9959991,85,10400000,1732305.0,4031447.832,9959991,129,15300000,2553806.333,4171660.656,10100000,34561,0,0,0,0,232,232,0.454092865,0.454092865,0,562,106.0666667,201.2143373,40487.20952,0,0,0,1,0,0,0,0,1,113.6428571,159.4285714,67.85714286,232,0,0,0,0,0,0,7,1116,7,475,29200,31,2,32,433839.0,0.0,433839,433839,9959991.0,0.0,9959991,9959991,BENIGN
80,15502503,7,7,1125,476,564,0,160.7142857,274.4732618,238,0,68.0,116.1321087,103.2736456,0.903079974,1192500.231,2954215.896,9959994,56,10500000,1753690.5,4021646.907,9959994,159,15400000,2568391.833,4152789.231,10100000,86495,0,0,0,0,232,232,0.451539987,0.451539987,0,564,106.7333333,202.7005063,41087.49524,0,0,0,1,0,0,0,0,1,114.3571429,160.7142857,68.0,232,0,0,0,0,0,0,7,1125,7,476,29200,31,2,32,562149.0,0.0,562149,562149,9959994.0,0.0,9959994,9959994,BENIGN
80,86805,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,23.04014746,86805.0,0.0,86805,86805,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,11.52007373,11.52007373,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,245,31,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,89781,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,22.2764282,89781.0,0.0,89781,89781,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,11.1382141,11.1382141,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,245,31,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,89264,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,22.40544901,89264.0,0.0,89264,89264,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,11.2027245,11.2027245,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,245,31,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,86654,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,23.08029635,86654.0,0.0,86654,86654,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,11.54014818,11.54014818,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,568,36,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,89772,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,22.2786615,89772.0,0.0,89772,89772,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,11.13933075,11.13933075,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,245,31,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,86867,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,23.0237029,86867.0,0.0,86867,86867,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,11.51185145,11.51185145,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1179,39,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5515185,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.725270322,1838395.0,3123582.58,5444970,26,5515185,2757592.5,3800525.708,5444970,70215,0,0.0,0.0,0,0,0,0,0,0,104,40,0.543952741,0.18131758,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,8192,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,115845689,16,13,468,701,468,0,29.25,117.0,701,0,53.92307692,194.4224188,10.09100995,0.25033301,4137346.036,4962943.645,10200000,91,116000000,7723045.933,4344172.274,10200000,69921,113000000,9395781.25,2881798.148,10200000,245687,0,0,0,0,520,424,0.138114764,0.112218246,0,701,38.96666667,151.4155013,22926.65402,0,0,0,1,0,0,0,0,0,40.31034483,29.25,53.92307692,520,0,0,0,0,0,0,16,468,13,701,29200,260,1,32,91894.0,74190.67191,315587,69341,10200000.0,41082.1436,10200000,10000000,BENIGN
443,673698,8,7,1088,3563,762,0,136.0,264.1839186,1468,0,509.0,662.2137117,6903.686815,22.26516926,48121.28571,58278.40863,194089,4,582333,83190.42857,68792.31932,194089,196,582781,97130.16667,129011.239,327037,4,0,0,0,0,264,232,11.87475694,10.39041232,0,1468,290.6875,498.6155124,248617.4292,0,0,0,1,0,0,0,0,0,310.0666667,136.0,509.0,264,0,0,0,0,0,0,8,1088,7,3563,29200,34,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5345402,9,5,357,3190,200,0,39.66666667,73.03766152,1468,0,638.0,756.8989365,663.5609445,2.619073364,411184.7692,1364054.84,4949189,18,5345402,668175.25,1730561.896,4949189,18,263124,65781.0,73187.34453,152910,200,0,0,0,0,296,168,1.68369002,0.935383344,0,1468,236.4666667,503.1964778,253206.6952,0,0,0,1,0,0,0,0,0,253.3571429,39.66666667,638.0,296,0,0,0,0,0,0,9,357,5,3190,29200,31,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,9556,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,209.292591,9556.0,0.0,9556,9556,9556,9556.0,0.0,9556,9556,0,0.0,0.0,0,0,0,0,0,0,64,0,209.292591,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,319,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,117097078,11,13,613,1338,222,0,55.72727273,71.84996995,404,0,102.9230769,146.054477,16.66138928,0.204958146,5091177.304,16800000.0,58400000,1,117000000,11700000.0,24500000.0,58500000,51,117000000,9753993.833,22700000.0,58400000,1,1,0,0,0,352,428,0.09393915,0.111018996,0,404,86.92,119.0038235,14161.91,0,1,0,0,1,0,0,0,1,90.54166667,55.72727273,102.9230769,352,0,0,0,0,0,0,11,613,13,1338,421,399,6,32,190246.5,138131.1884,287920,92573,58200000.0,271988.6234,58400000,58000000,BENIGN
443,389466,7,6,701,4365,385,0,100.1428571,147.1964997,2896,0,727.5,1146.476472,13007.55393,33.37903694,32455.5,53144.94928,123237,43,265306,44217.66667,61714.38261,124482,182,266472,53294.4,68184.29103,130994,184,0,0,0,0,232,200,17.97332758,15.40570936,0,2896,361.8571429,790.0638589,624200.9011,0,0,0,1,0,0,0,0,0,389.6923077,100.1428571,727.5,232,0,0,0,0,0,0,7,701,6,4365,29200,61,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,1187484,8,8,701,4365,385,0,87.625,140.8017223,1448,0,545.625,671.5144797,4266.162744,13.47386575,79165.6,166334.4988,647726,3,1064222,152031.7143,228995.269,647726,159,1065262,152180.2857,296688.6116,811431,3,0,0,0,0,264,264,6.736932877,6.736932877,0,1448,298.0,514.095565,264294.25,0,0,0,1,0,0,0,0,1,316.625,87.625,545.625,264,0,0,0,0,0,0,8,701,8,4365,29200,61,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5638060,9,6,347,4076,190,0,38.55555556,70.31911389,1448,0,679.3333333,735.076504,784.4897004,2.660489601,402718.5714,1388992.404,5225475,9,5638060,704757.5,1827895.727,5225475,18,249508,49901.6,67727.64998,126541,48,0,0,0,0,296,200,1.596293761,1.06419584,0,1448,276.4375,535.4688872,286726.9292,0,0,0,1,0,0,0,0,0,294.8666667,38.55555556,679.3333333,296,0,0,0,0,0,0,9,347,6,4076,29200,59,3,32,412567.0,0.0,412567,412567,5225475.0,0.0,5225475,5225475,BENIGN
443,22367,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,89.41744534,22367.0,0.0,22367,22367,22367,22367.0,0.0,22367,22367,0,0.0,0.0,0,0,0,0,0,0,64,0,89.41744534,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,319,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,179983,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,16.66824089,89991.5,69341.01228,139023,40960,179983,89991.5,69341.01228,139023,40960,0,0.0,0.0,0,0,0,0,0,0,96,0,16.66824089,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,96,0,0,0,0,0,0,3,0,0,0,314,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,115978816,20,20,3208,5187,1760,0,160.4,496.2883712,1448,0,259.35,532.9435909,72.38390845,0.34489057,2973815.795,4614320.99,10200000,2,116000000,6104148.211,4995691.461,10200000,2,113000000,5922773.421,5159077.818,10200000,2,0,0,0,0,648,648,0.172445285,0.172445285,0,1760,204.7560976,505.4001771,255429.339,0,0,0,1,0,0,0,0,1,209.875,160.4,259.35,648,0,0,0,0,0,0,20,3208,20,5187,29200,1177,2,32,40734.72727,85206.86105,297643,14979,10200000.0,79740.4058,10200000,10000000,BENIGN
80,5771432,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.693068895,1923810.667,3300211.072,5734507,72,5771432,2885716.0,4028798.869,5734507,36925,0,0.0,0.0,0,0,0,0,0,0,104,40,0.519801671,0.173267224,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,115667909,16,14,432,2497,432,0,27.0,108.0,2497,0,178.3571429,667.3513211,25.32249459,0.259363209,3988548.586,4967916.761,10200000,34,116000000,7711193.933,4370875.308,10200000,33909,113000000,8663119.462,3820456.656,10200000,1289,0,0,0,0,520,456,0.138327045,0.121036164,0,2497,94.48387097,452.5811066,204829.6581,0,0,0,1,0,0,0,0,0,97.63333333,27.0,178.3571429,520,0,0,0,0,0,0,16,432,14,2497,29200,939,1,32,43466.54545,33555.85553,144641,33138,10200000.0,39317.67065,10200000,10100000,BENIGN
80,5770407,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.693192005,1923469.0,3276093.881,5706195,26,5770407,2885203.5,3989484.439,5706195,64212,0,0.0,0.0,0,0,0,0,0,0,104,40,0.519894004,0.173298001,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,28732395,12,10,1728,7852,432,0,144.0,212.7020964,1963,0,785.2,834.3464242,333.4215613,0.765686258,1368209.286,3218214.221,10100000,2,19400000,1760782.182,3547596.95,10100000,297,28700000,3185413.889,4438040.185,10200000,48,0,0,0,0,392,328,0.41764705,0.348039208,0,1963,416.5217391,646.2061921,417582.4427,0,0,0,1,0,0,0,0,0,435.4545455,144.0,785.2,392,0,0,0,0,0,0,12,1728,10,7852,29200,1039,4,32,861468.0,331671.2641,1095995,626941,8822834.0,1786741.456,10100000,7559417,BENIGN
80,39986645,14,12,1728,7852,432,0,123.4285714,202.5247238,1963,0,654.3333333,814.235317,239.5799898,0.650217091,1599465.8,3570992.214,10200000,1,39800000,3065276.846,4568457.761,10200000,344,39900000,3629358.545,4797506.483,10200000,47,0,0,0,0,456,392,0.350116895,0.300100196,0,1963,354.8148148,613.2500454,376075.6182,0,0,0,1,0,0,0,0,0,368.4615385,123.4285714,654.3333333,456,0,0,0,0,0,0,14,1728,12,7852,29200,1039,4,32,411177.25,489072.8945,1101367,63871,9550972.5,1180963.004,10200000,7781100,BENIGN
80,5964678,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.670614575,1988226.0,3388168.17,5900370,52,5964678,2982339.0,4126719.016,5900370,64308,0,0.0,0.0,0,0,0,0,0,0,104,40,0.502960931,0.167653644,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,40173551,11,9,1296,5310,432,0,117.8181818,201.7869263,1770,0,590.0,885.0,164.4365468,0.497839984,2114397.421,3953219.497,10200000,25,38200000,3824859.8,4933429.173,10200000,179,40100000,5013797.75,4927017.159,10200000,538,0,0,0,0,360,296,0.273811991,0.224027993,0,1770,314.5714286,627.7146303,394025.6571,0,0,0,1,0,0,0,0,0,330.3,117.8181818,590.0,360,0,0,0,0,0,0,11,1296,9,5310,29200,1006,3,32,115445.0,68905.01554,208293,62978,9446704.5,1388550.372,10200000,7365318,BENIGN
80,5944243,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.67292,1981414.333,3376366.999,5879931,63,5944243,2972121.5,4112263.632,5879931,64312,0,0.0,0.0,0,0,0,0,0,0,104,40,0.50469,0.16823,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5611432,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.712830522,1870477.333,3148356.972,5505373,98,5611432,2805716.0,3817891.543,5505373,106059,0,0.0,0.0,0,0,0,0,0,0,104,40,0.534622891,0.17820763,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,29672765,6,6,432,1806,432,0,72.0,176.3632615,1806,0,301.0,737.2964126,75.42269822,0.404411251,2697524.091,4537688.714,10100000,73,20600000,4110149.6,5523582.614,10200000,31647,29600000,5914829.8,5361840.031,10200000,613,0,0,0,0,200,200,0.202205625,0.202205625,0,1806,172.1538462,505.2210483,255248.3077,0,0,0,1,0,0,0,0,1,186.5,72.0,301.0,200,0,0,0,0,0,0,6,432,6,1806,29200,939,1,32,164005.0,92853.01986,229662,98348,10100000.0,42856.32779,10100000,10100000,BENIGN
80,23435,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,85.34243653,23435.0,0.0,23435,23435,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,42.67121826,42.67121826,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,939,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,95023463,11,10,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.22099805,4751173.15,5108840.272,10200000,23484,95000000,9502346.3,2332667.573,10200000,2863458,92200000,10200000.0,1476.195993,10200000,10200000,0,0,0,0,352,320,0.115760883,0.105237167,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,352,0,0,0,0,0,0,11,0,10,0,311,1006,0,32,23963.66667,995.6347222,26604,23484,10200000.0,984.7397428,10200000,10200000,BENIGN
80,94767500,11,10,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.221594956,4738375.0,5114595.986,10200000,23472,94800000,9476750.0,2413614.046,10200000,2607484,92200000,10200000.0,50.47386562,10200000,10200000,0,0,0,0,352,320,0.116073548,0.105521408,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,352,0,0,0,0,0,0,11,0,10,0,311,1006,0,32,23544.22222,30.78870644,23613,23508,10200000.0,39.57306884,10200000,10200000,BENIGN
80,94767504,11,10,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.221594947,4738375.2,5114007.496,10200000,24092,94800000,9476750.4,2413612.781,10200000,2607488,92200000,10200000.0,43.15089802,10200000,10200000,0,0,0,0,352,320,0.116073544,0.105521403,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,352,0,0,0,0,0,0,11,0,10,0,311,1006,0,32,24150.22222,30.95067761,24207,24123,10200000.0,27.89763033,10200000,10200000,BENIGN
443,277117,9,6,535,3746,198,0,59.44444444,84.14141535,1398,0,624.3333333,650.4588124,15448.34853,54.1287615,19794.07143,35555.57318,85852,16,277117,34639.625,42389.94384,86965,16,191138,38227.6,51781.88802,96115,48,0,0,0,0,296,200,32.4772569,21.6515046,0,1398,267.5625,475.9020864,226482.7958,0,0,0,1,0,0,0,0,0,285.4,59.44444444,624.3333333,296,0,0,0,0,0,0,9,535,6,3746,29200,114,4,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,84251,3,1,18,6,6,6,6.0,0.0,6,6,6.0,0.0,284.8630877,47.47718128,28083.66667,48638.87344,84247,1,4,2.0,1.414213562,3,1,0,0.0,0.0,0,0,0,0,0,0,60,20,35.60788596,11.86929532,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,7.5,6.0,6.0,60,0,0,0,0,0,0,3,18,1,6,0,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,117223813,44,47,386,82720,102,0,8.772727273,26.27304184,4194,42,1760.0,989.519185,708.9515165,0.776292783,1302486.811,8636666.795,58500000,10,117000000,2726135.186,12400000.0,58500000,47,117000000,2547856.196,12000000.0,58500000,48,1,0,0,0,1408,1504,0.375350357,0.400942426,0,4194,904.4347826,1126.188167,1268299.787,0,1,0,0,1,0,0,0,1,914.3736264,8.772727273,1760.0,1408,0,0,0,0,0,0,44,386,47,82720,463,122,4,32,329518.0,434853.6999,637006,22030,58300000.0,285251.1182,58500000,58100000,BENIGN
443,88205768,33,22,2693,2330,556,0,81.60606061,151.4964809,334,39,105.9090909,80.33495894,56.94638927,0.623541989,1633440.148,8459440.072,58500000,4,88200000,2756430.25,10900000.0,58500000,4,88200000,4199224.429,13400000.0,58500000,4,1,0,0,0,1068,704,0.374125193,0.249416796,0,556,90.51785714,126.4752927,15995.99968,0,1,0,0,1,0,0,0,0,92.16363636,81.60606061,105.9090909,1068,0,0,0,0,0,0,33,2693,22,2330,372,169,11,32,466067.3333,397110.6195,787279,22064,28900000.0,26700000.0,58500000,6544946,BENIGN
443,61661434,17,13,697,5564,381,0,41.0,102.6401481,2896,0,428.0,841.0257626,101.5383457,0.48652777,2126256.345,4136445.318,10200000,35,61700000,3853839.625,5018380.184,10200000,98,61600000,5134161.5,5215455.199,10200000,194,0,0,0,0,552,424,0.27569907,0.2108287,0,2896,201.9677419,571.6030373,326730.0323,0,0,0,1,0,0,0,0,0,208.7,41.0,428.0,552,0,0,0,0,0,0,17,697,13,5564,29200,114,3,32,195700.5,353255.3909,916780,51294,10100000.0,149082.3793,10200000,9812228,BENIGN
443,5239508,10,6,356,5277,199,0,35.6,69.73314213,2896,0,879.5,1137.118771,1075.100945,3.053721838,349300.5333,1258970.537,4898007,1,5239508,582167.5556,1619032.674,4898007,39,290809,58161.8,85312.16526,192701,190,0,0,0,0,328,200,1.908576149,1.145145689,0,2896,331.3529412,762.2435586,581015.2426,0,0,0,1,0,0,0,0,0,352.0625,35.6,879.5,328,0,0,0,0,0,0,10,356,6,5277,29200,119,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,60965952,17,14,748,5493,423,0,44.0,112.2202076,1448,0,392.3571429,607.1926075,102.3686139,0.508480537,2032198.4,4042707.404,10200000,22,61000000,3810372.0,4970432.797,10200000,162,60900000,4685813.692,5144759.729,10200000,48,0,0,0,0,552,456,0.278844165,0.229636371,0,1448,195.03125,438.66774,192429.3861,0,0,0,1,0,0,0,0,0,201.3225806,44.0,392.3571429,552,0,0,0,0,0,0,17,748,14,5493,29200,114,3,32,187202.0,335211.2282,871449,50142,9973749.0,382195.7501,10200000,9210790,BENIGN
443,1,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,40,0,2000000.0,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
